chunk_id,text_chunk,source_file,page_number
06e741cf-bf13-44bf-b36e-15a3fa88f0f0,"In addition, the 
new Studio Display contains a 100 percent recycled 
aluminum stand, and the Mac Studio enclosure and Apple 
TV thermal module both contain 80 percent recycled 
aluminum.

And with iPhone 14, we’ve increased recycled 
content by using recycled CNC chips with Apple’s 
strongest aluminum alloy for the first time.


For products shipped in 2022 that had enclosures 
made with primary aluminum, we prioritized the use 
of aluminum smelted using low-carbon sources of 
electricity rather than fossil fuels, for a lower carbon 
impact.

We also shipped iPhone SE enclosures that 
contained ELYSIS aluminum, which was smelted without 
generating greenhouse gas emissions (see page 26 for 
more information). 


We also continue to make progress in how we source 
recycled aluminum.

Our first priority is to recover any of 
our own scrap at high quality.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,14
031c05aa-c4ae-4f5e-8ed7-067220662510,"We also continue to make progress in how we source 
recycled aluminum.

Our first priority is to recover any of 
our own scrap at high quality.

Then, to augment this, we 
look to other postindustrial and postconsumer sources for 
high-quality recycled aluminum, which emits less carbon 
than newly mined materials.

And we’re expanding our 
sourcing to include postconsumer recycled aluminum 
from building and construction scrap that meets the high 
standards that our products require.

These emissions 
reduction efforts have reduced our aluminum-related 
emissions by 71 percent since 2015 and now represent 
less than 8 percent of our product manufacturing 
footprint, compared with 27 percent in 2015.


In 2022, we began shipping products with certified 
recycled steel and expanded our use of certified recycled 
gold — two materials that typically have significant 
carbon footprints.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,14
6bc56aa3-ac3d-4fcc-aed5-614c91dd1173,"In 2022, we began shipping products with certified 
recycled steel and expanded our use of certified recycled 
gold — two materials that typically have significant 
carbon footprints.

We introduced certified recycled steel 
for the first time in the MacBook Air with M2 chip, which 
has 90 percent recycled steel in the battery tray.

And we 
significantly expanded the use of certified recycled gold 
in our products — from the gold plating on the main logic 
board on iPhone to other product main logic boards and 
flexible printed circuit boards — increasing recycled gold 
content from 1 percent in 2021 to approximately 4 percent 
across all product lines in 2022.


iPad Mini
iPad Pro (11-inch 
anD 12.9-inch)


All these products 
contain 100% recycled 
aluminum enclosures
MacBook Air
MacBook Pro  
(14-inch and 16-inch)

Apple Watch SE
IPAD
iPad Air
Apple Watch 
SERIES 8
Mac mini
2023 Environmental Progress Report  15Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,14
a7e26e28-7d60-4810-aec9-668bbe7fda6f,"Driving product energy efficiency 
Product energy use accounts for 24 percent of our gross 
carbon footprint — and it has an impact on the individual 
energy use of each of our customers.

This is why we’ve 
set aggressive targets to reduce our products’ energy 
usage.

We approach this challenge in the earliest phases 
of design, taking a holistic view of each product — from 
how efficiently the software operates to the power 
requirements of individual components. 


With each generation of products, we strive to improve 
energy efficiency.

For example, the transition to Apple 
silicon on Mac devices continues to drive these 
improvements.

The latest generation of our Pro chips is 
enabling more Mac devices to run with improved energy 
efficiency.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,15
bd896c5c-e9fd-4d51-8457-d10f19bffac8,"The latest generation of our Pro chips is 
enabling more Mac devices to run with improved energy 
efficiency.

For example, MacBook Pro with M2 Pro and 
M2 Max made significant progress in reducing energy 
use in 2022, and the new Apple TV 4K is designed to 
minimize its impact on the environment, using nearly 
30 percent less power than the previous generation 
while achieving more powerful performance.13 The 
efficiency gains of the A15 Bionic chip eliminate the 
need for an internal fan, resulting in a more compact 
design and contributing to a 25 percent reduction in 
carbon footprint over the previous generation.

Through 
our energy efficiency improvements, we’ve cut overall 
product energy use across all major product lines by 
more than 70 percent since 2008.14 And Apple products 
are consistently rated by ENERGY STAR, which sets 
specifications that reflect the 25 percent most energy-
efficient devices on the market.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,15
934b1dc4-be68-4260-9d7f-106f50c84bc8,"In 2022, all eligible Apple 
products received an ENERGY STAR rating for superior 
energy efficiency.15 They also met the requirements for 
EPEAT registration,16 another environmental rating system 
for electronic products, which considers energy efficiency 
and a number of other environmental topics.


Product energy efficiency
Apple TV 4K is designed 
to use nearly 30 percent 
less power than the 
previous generation 
while achieving more 
powerful performance.17
Over the course of a year, 
Mac Studio uses up to 
1000 kilowatt-hours 
less energ y than a high-
end PC desktop.18
iPhone 14 uses 
57 percent less 
energ y than the U.S. 
Department of Energy’s 
requirements for battery 
charger systems.19
2023 Environmental Progress Report  16Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,15
bbc21334-1d2b-4329-a58f-c602afa4fa7c,"Our energy efficiency goals extend 
well beyond our products.

We’re 
focused on using less energy across 
our operations, beginning with how 
we design, operate, and maintain 
our facilities.

And we continue these 
same efforts into our supply chain. 


Energy efficiency is also essential to 
meeting our 2030 carbon neutrality 
goal.

So we track and monitor 
energy use across our operations 
and supply chain, conducting audits 
to find opportunities to work more 
efficiently.

And we view our energy 
use holistically, from the point of 
design to the point of manufacture.


Operating Apple 
facilities efficiently
While our data centers, retail stores, and offices all use 
100 percent renewable electricity, we are focused on 
reducing the energy we use in the first place.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
45c5a5eb-c7cd-492a-9a84-194b2f006055,"Operating Apple 
facilities efficiently
While our data centers, retail stores, and offices all use 
100 percent renewable electricity, we are focused on 
reducing the energy we use in the first place.

We consider 
natural gas and electricity usage at each of these types of 
sites — as well as research and development facilities — 
auditing how we perform and, when needed, using 
best practices for energy management to reduce our 
loads.

And we tailor the design of new buildings to our 
occupants’ and lab users’ specific needs.

This approach 
helps us use our facilities efficiently and productively.


Existing buildings: There are significant opportunities to 
save energy in retrocommissioning buildings that Apple 
already occupies or operates, including energy-intensive 
facilities like data centers.

We audit the performance of 
buildings around the world, and then deploy identified 
reduction measures.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
c88ca67c-703c-4d74-9b74-8883c169cb74,"We audit the performance of 
buildings around the world, and then deploy identified 
reduction measures.

Retrocommissioning focuses on 
building controls to emphasize energy use reduction and 
operational efficiency.

We are prioritizing reducing natural 
gas usage and replacing natural gas equipment with 
electrical equipment.

While we’ve already transitioned to 
renewable electricity for our facilities, minimizing natural 
gas is also an important element of working toward 
decarbonization.

We are focused on reviewing and 
benchmarking our most natural gas–intensive buildings to 
look for reduction and fuel switching opportunities. 


Data centers: Data centers are traditionally energy-
intensive, requiring significant resources to cool the heat-
generating equipment.

That’s why we’re continuously 
monitoring and improving upon the controls for our 
Energy efficiency
cooling systems.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
cbc0e11a-2c36-476a-9a13-fe2bf60093ac,"That’s why we’re continuously 
monitoring and improving upon the controls for our 
Energy efficiency
cooling systems.

This retrospective view often enables 
us to increase cooling capacity of our existing facility, 
thereby maximizing the amount of servers within our data 
center footprint. 


In 2022, we further improved energy efficiency at data 
centers by deploying our own server design, developed 
with a focus on energy and computing efficiency, resulting 
in over 56.7 million kilowatt-hours per year in energy 
savings.

This work builds on previous efficiency efforts 
in our data centers, including developing a specification 
requiring our servers to be powered by high-efficiency 
power supplies — exceeding even the efficiency 
requirements for ENERGY STAR certification — which 
was deployed to hundreds of thousands of servers in 
2021, resulting in over 4 million kilowatt-hours per year in 
energy savings.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
cc69c2d7-6a17-4f56-a20c-8b37b90e0a44,"New facilities: When designing new facilities, we 
incorporate energy efficiency principles early in the 
process.

We look at each location’s conditions, planning 
for local temperature, humidity, and light.

As each 
site becomes operational, we monitor how well we’re 
performing and make needed adjustments.

For example, 
in designing our new campus in Austin, we put in a water-
cooled air-conditioning system, rather than air-cooled, 
because of its increased energy efficiency.

At the same 
time, it was critical to consider the water stress of the 
area, therefore the cooling system will be supplied with 
recycled water, which will also be used for toilet flushing. 


The first phase of our work on the Austin campus is 
saving 5.7 million kilowatt-hours per year.


Apple’s Reno data center, opened in 2012, takes advantage of the mild climate 
by cooling its servers with outside air whenever possible.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
c8e8fffa-c114-45bb-a4d2-2002e11c6137,"Apple’s Reno data center, opened in 2012, takes advantage of the mild climate 
by cooling its servers with outside air whenever possible.


Energy efficiency 
addresses 
emissions from:
Direct emissions 
(scope 1)
Indirect 
emissions 
(scope 2)
Product 
manufacturing 
(scope 3)
2023 Environmental Progress Report  17Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,16
17c6b696-b689-4704-bd47-acb4d64af185,"Retail stores: In 2022, we were especially focused on our 
efficiency measures in European retail stores as the region 
navigated energy shortages.

Beyond aligning with all 
mandates in place, we established a task force to exceed 
them, identifying and rolling out additional measures — 
related to LED lighting, temperature, and even keeping 
doors closed — in retail stores across the continent.
Measurement and accountability: Measurement is 
critical to maintaining building energy performance.

We 
continue to develop our system of energy tracking and 
benchmarking, which includes data from utility meters 
that continuously monitor 15-minute electricity and daily 
natural gas energy consumption.

This method helps us 
identify performance issues at our sites early.

We can 
then take corrective action to restore building system 
efficiencies and actively manage our energy footprint.


Finally, across Apple, “energy champions” play an 
important role in achieving our efficiency outcomes.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
ad7f49c7-035d-4f62-9fa7-7f09e7db1572,"Finally, across Apple, “energy champions” play an 
important role in achieving our efficiency outcomes. 


These employees sit in facilities roles across the company, 
proactively identifying opportunities for efficiencies and 
bringing their teams and colleagues along to put them 
in action.


In 2022, our energy efficiency program avoided  
69.4 million kilowatt-hours of electricity, which includes 
savings from the efficient servers, and 161,000 therms 
of natural gas per year through adjustments made to 
9.3 million square feet of new and existing buildings. 


T ogether, these new initiatives reduced total energy use 
by 4 percent in the targeted buildings (including data 
centers with high loads) and will avoid an additional 
27,500 metric tons of CO2e per year.

Combined with 
ongoing energy savings from past years, we saved over 
89,000 metric tons of CO2e in 2022.
69.4M
We reduced Apple’s 
facilities energy use by 
69.4 million kilowatt-hours 
through efficiency efforts 
implemented in 2022.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
7e0846e6-7890-4484-ac11-f620b859acc1,"1.3M
Suppliers in our Supplier 
Energy Efficiency Program 
avoided more than 1.3 million 
annualized metric tons 
of supply chain carbon 
emissions in 2022.


Improving energy efficiency  
in our supply chain
The manufacturing of Apple products accounts 
for 65 percent of Apple’s gross carbon footprint.

T o 
address this impact, we’re collaborating closely with our 
suppliers to prioritize energy reductions as an important 
element of our strategy.

T ogether, we work to use clean 
energy as efficiently as possible at every point in our 
supply chain, creating leaner, more efficient factories all 
over the world.

The Supplier Energy Efficiency Program, 
launched in 2015, exists to help our suppliers optimize 
their energy use.

Implementing energy efficiencies 
reduces the energy intensity of manufacturing, which 
translates to reduced carbon emissions.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
9b16552d-6d0c-4dc1-985f-c221cfbe8d45,"Implementing energy efficiencies 
reduces the energy intensity of manufacturing, which 
translates to reduced carbon emissions.


Energy efficiency gains and subsequent carbon savings 
are often found at the facility level — for example, by 
replacing outdated and inefficient lighting and equipment 
or capturing waste heat for reuse.

Honing manufacturing 
processes using smart controls and monitoring can 
also offer opportunities to complete the same work with 
less electricity. 


We support our suppliers’ energy efficiency projects by 
helping to identify optimization opportunities and design 
solutions through assessments, and providing extensive 
education and training opportunities that include 
technical assistance and connections to external funding 
for energy efficiency projects, which can be an obstacle 
to making improvements.

As suppliers become more 
knowledgeable in this space, they become more able to 
tackle deeper decarbonization challenges.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
03cb8be6-5cf0-4837-8187-fccad1c49664,"As suppliers become more 
knowledgeable in this space, they become more able to 
tackle deeper decarbonization challenges.


We continue to expand the support we provide to 
suppliers as they build more energy-efficient systems, 
through new training and educational materials, and 
increased access to funding opportunities — like the 
Asia Green Fund, which Apple launched in 2019 to help 
provide energy efficiency expertise and finance capital-
intensive energy efficiency projects.

In 2022, $8.9 million 
of investments have been made in supplier efficiency 
projects using the Asia Green Fund.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
adcb91c9-2c54-40a2-be3a-66fc81926de6,"In 2022, $8.9 million 
of investments have been made in supplier efficiency 
projects using the Asia Green Fund.


In 2022, more than 100 supplier facilities participated 
in our energy efficiency program, achieving over 
1.6 billion kilowatt-hours of electricity savings and about 
2,039,000 MMBtu in additional energy savings, which 
together avoided over 1.3 million metric tons of CO2e, 
representing a 17 percent increase since 2021.
2023 Environmental Progress Report  18Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,17
8425bb77-5acd-42e2-a80f-9cf09ccffbcb,"Reducing energy use begins with 
measuring and understanding the 
carbon footprint of a business.

Since 
2019, as part of Apple’s Supplier 
Code of Conduct, we’ve required our 
suppliers to regularly identify sources 
of emissions, measure their scope 1 
and scope 2 carbon emissions, and 
make this information available to 
Apple as needed.

By understanding 
a supplier’s carbon emission sources 
and quantity, we can provide 
resources that help the supplier 
create an action plan to decarbonize 
and maximize energy efficiency 
opportunities.

Further, we empower 
our suppliers to utilize the trainings, 
resources, and tools provided 
through our programs to extend their 
efforts beyond Apple to their own 
supply chains and customers. 


Feature
Apple calls on global supply chain 
to decarbonize by 2030
Apple has made significant progress in reducing 
emissions in our supply chain through work on energy 
efficiency and renewable energy (see page 22).",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,18
8b6eda90-e5f7-4f25-af8f-6631531fe82a,"At the 
same time, we’ve set — and continue to advance — clear 
expectations for our suppliers on the decarbonization 
required to meet our 2030 goal in the years to come.


In October 2022, we urged our materials, manufacturing, 
and assembly partners to decarbonize their entire 
Apple footprint by 2030, including all their scope 1 and 
2 emissions associated with Apple production.

We’ll 
evaluate our suppliers’ work to decarbonize their Apple-
related operations — including running on 100 percent 
renewable electricity — and we’ll track yearly progress. 


Progress toward these goals will be a crucial part of the 
criteria we consider when awarding future business.


Additionally, we encourage suppliers to address 
the greenhouse gas emissions beyond their Apple 
production, prioritizing clean energy.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,18
5ccbcd30-63da-403f-82c0-88f546a5ca7d,"Additionally, we encourage suppliers to address 
the greenhouse gas emissions beyond their Apple 
production, prioritizing clean energy.

T o help suppliers 
meet their commitments and go even further, we offer 
a suite of free learning resources and trainings, and we 
work closely with our suppliers and local partners to 
identify effective solutions for renewable energy and 
carbon removal. 


Over 250 suppliers have committed to 100 percent renewable electricity for Apple production, as part of Apple’s Clean Energy Program.

Holmen Iggesund in Sweden (pictured) joined the 
program in 2023.
2023 Environmental Progress Report  19Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,18
09672855-8f05-4ab3-91d3-29e4ab183622,"We’re at a pivotal moment in 
addressing climate change. 


Renewable energy is poised to 
replace fossil fuels as the future of 
electricity.

Its adoption means cleaner 
air and lower carbon emissions. 


Apple has generated or sourced 
100 percent renewable electricity for 
its corporate operations since 2018,20 
and we’re swiftly progressing toward 
transitioning our entire manufacturing 
supply chain and product use to 
100 percent clean electricity, too.


As we grow, we continue to bring new renewable 
electricity projects online around the world.

In the long 
term, we believe that these projects provide more cost-
effective energy with less price volatility.

Renewable 
electricity can offer a competitive advantage by providing 
power to our operations, as well as to those of our 
suppliers, with greater control over energy supply and 
reduced exposure to cost fluctuations.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,19
9b335bcb-dafe-409f-a483-28dacff43f8f,"And supporting 
our suppliers to adopt renewable energy technologies 
helps put them in a unique position to drive environmental 
action in their respective regions and significant progress 
toward our goal of carbon neutrality by 2030.


Clean electricity
At 200-megawatts, the Montague Wind Power Facility in Oregon is one of Apple’s 
largest renewable projects to date.


Clean electricity 
addresses 
emissions from:
Indirect 
emissions 
(scope 2)
Product 
manufacturing 
(scope 3)


Product use 
(scope 3)
T o address gaps in our 
renewable energy needs 
beyond what’s provided by 
Ultimately, we find ways to optimize energy use, and we 
seek renewable sources to supply that energy in support 
of our goal of 100 percent clean electricity across our 
operations, manufacturing supply chain, and charging 
of Apple products.

With the renewable energy that we 
source, we aim to achieve positive impacts.

Before we 
engage in an energy project, we consider its potential 
environmental and social impacts.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,19
aa5dae5f-d6f8-4326-b8a4-0389861d57d5,"With the renewable energy that we 
source, we aim to achieve positive impacts.

Before we 
engage in an energy project, we consider its potential 
environmental and social impacts.

When possible, we 
focus on creating new renewable electricity projects, 
going above and beyond what might be available on the 
local grid.

We also follow stringent assurance standards21 
to verify our clean energy projects.


Maintaining 100 percent renewable 
electricity for Apple facilities
Our retail stores, data centers, and offices around the 
world currently source 100 percent renewable electricity. 


We’re proud of this accomplishment — and as we grow, 
we’re working diligently to maintain this benchmark. 


We’ve focused our efforts to source renewables around 
several key pillars: creating new renewable energy 
projects, undertaking projects that deliver clear benefits 
to local communities, and supporting renewable 
energy innovations.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,19
d4ae5a68-3054-4e5b-baa5-bafda1403c3a,"Creating new projects
New renewable electricity projects require 
investment — whether in the form of direct ownership, 
equity investments, or long-term power purchase 
agreements.

In total, Apple-created renewable sources 
account for about 90 percent of the renewable electricity 
that our facilities use — currently around 1.5 gigawatts.


Apple-created projects include:
• Direct ownership 
(~9 percent of Apple-created projects) 
We build our own projects — including solar, biogas 
fuel cells, and low-impact hydro projects — to provide 
renewable electricity, where feasible.


• Equity investment 
(~3 percent of Apple-created projects) 
We invest capital in new solar PV or wind projects 
in some markets, matching the renewable energy 
generated with our energy use.


• Long-term renewable energy contracts 
(~88 percent of Apple-created projects)",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,19
1e056ebd-350e-4165-88ef-d1ae2e5a4fd4,"• Long-term renewable energy contracts 
(~88 percent of Apple-created projects) 


Through long-term power purchase agreements, 
virtual power purchase agreements, and other forms 
of long-term commitments, we help support new, 
local, and primarily solar PV and wind projects in line 
with our renewable energy–sourcing standards.
2023 Environmental Progress Report  20Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,19
433466c1-4e72-41b6-9301-9b0baed90156,"Apple-created projects, we directly purchase renewable 
electricity through available utility green energy programs 
(about 5 percent of our total corporate load in 2022). 


Colocation and distribution facility vendors supply about 
3.2 percent of our total load of renewable energy.

And 
in certain situations, we purchase Renewable Energy 
Certificates (RECs).22 These RECs, which account for 
about 3.5 percent of our total load, share the same 
power grid as the Apple facility that they support, where 
available.

These purchases are subject to the same 
standards as our Apple-created renewable energy 
projects.

Appendix B provides additional details on 
Apple’s renewable energy solutions.


Supporting social impact
We launched our Power for Impact program in 2019 
to help provide local communities with needed energy 
resources.

With funding from Apple, local communities 
and organizations gain access to cost-effective 
energy.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,20
e0f17315-4e7e-4c1c-882b-fdcb7a4a1c24,"With funding from Apple, local communities 
and organizations gain access to cost-effective 
energy.

At the same time, Apple retains the projects’ 
environmental attributes, benefiting the community, 
our company, and the environment.

Apple is currently 
supporting 20 renewable electricity projects around the 
world, including in the Philippines, Thailand, and South 
Africa.

Read more about Power for Impact on page 25.


90%
Apple-created renewable 
sources account for 
about 90 percent of the 
renewable electricity that 
our facilities use.


Apple has invested in the California Flats energy storage project, which retains generated clean energy from intermittent 
renewable sources, including the adjacent 130-megawatt California Flats Solar Project (pictured).


Advancing renewable electricity 
through innovation
We’ve continued to pursue innovations in how we 
create and use renewable electricity, including through 
investments in energy storage.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,20
2b704edc-42bf-4969-b71d-e7c258d2a418,"Advancing renewable electricity 
through innovation
We’ve continued to pursue innovations in how we 
create and use renewable electricity, including through 
investments in energy storage.


T o help address the intermittency in renewable electricity 
production, we’ve invested in utility-scale storage 
in California and in research on new energy storage 
technologies.

The California Flats storage project — 
an industry-leading grid-scale battery energy storage 
system capable of storing 240 megawatt-hours of 
electricity — became operational in 2021.

This project 
supports the 130-megawatt California Flats solar 
farm, which provides most of our renewable energy in 
California, by storing excess energy generated during the 
day and deploying it when it’s most needed.


We’re also continuing to support biological methanation 
research at Aarhus University, Denmark, which explores 
the production of synthetic methane for storage in the 
existing gas grid.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,20
8c2cc3f6-e75f-4bbe-b26e-e153fa2f9eec,"We’re also continuing to support biological methanation 
research at Aarhus University, Denmark, which explores 
the production of synthetic methane for storage in the 
existing gas grid.

In this process, bacteria consumes 
both hydrogen produced from excess renewable energy 
and captured carbon dioxide to produce methane, the 
principal component of natural gas.

Methane produced 
from renewables is a versatile energy carrier that can 
be used as a fuel source in households, industry, 
and transportation.
2023 Environmental Progress Report  21Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,20
e7fcad6b-5577-4189-98e7-c1fb50e929c1,"Transitioning our suppliers 
to renewable electricity
The electricity that our manufacturing suppliers use 
represents the largest single source of carbon emissions 
throughout our manufacturing supply chain. 

That’s why 
our efforts to facilitate the transition of our entire supply 
chain to 100 percent renewable electricity are essential 
to reaching our 2030 goal of carbon neutrality.

And the 
benefits extend beyond Apple.

Suppliers are able to 
implement best practices in advocating for and procuring 
renewable energy across all their operations and to 
share them with their own partners.

At the same time, 
transitioning to 100 percent renewable electricity presents 
challenges: technical and regulatory barriers, need for 
capital investment, and lack of awareness about where to 
find and access high-quality and cost-effective solutions.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
99c56539-3048-421c-ac11-bf5e731bf3bc,"Our Supplier Clean Energy Program helps enable 
suppliers’ transition to clean, renewable electricity through 
policy advocacy, providing information and access to 
renewable energy procurement options, and creating 
engagement opportunities with renewable energy 
experts.

T o cover emissions from suppliers that we don’t 
contract with directly, we plan on investing in additional 
renewable electricity projects.

T o date, we’ve directly 
invested in nearly 500 megawatts of solar and wind 
projects in China and Japan.


As of March 2023, over 250 suppliers making up 
over 85 percent of Apple’s direct spend for materials, 
manufacturing, and assembly of our products worldwide 
have committed to using renewable electricity for 
their Apple production.

In total, the Supplier Clean 
Energy Program now has over 20 gigawatts of clean 
energy commitments, of which nearly two-thirds are 
already operational.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
220d9a58-80da-4a9b-9c31-88b66e7bb3f9,"In total, the Supplier Clean 
Energy Program now has over 20 gigawatts of clean 
energy commitments, of which nearly two-thirds are 
already operational. 


In 2022, the 13.7 gigawatts of renewable energy 
procured by suppliers and online in Apple’s supply chain 
generated 23.7 million megawatt-hours of clean energy, 
avoiding 17 .4 million metric tons of carbon emissions — 
a 23 percent increase over 2021.23 Appendix C includes 
more information about which suppliers have joined Apple 
in transitioning to 100 percent renewable electricity.


In many cases, our suppliers are leading the way with 
the efforts they’re undertaking.

We work closely with our 
suppliers to identify innovative methods of creating and 
accessing cost-effective renewable energy.

And we work 
together to break down barriers by advocating for clean 
energy–friendly policies.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
5621a8a7-94b5-40f7-bbab-0b73d8819299,"And we work 
together to break down barriers by advocating for clean 
energy–friendly policies. 


Supply chain clean energy progress
Renewable electricity operational and committed in gigawatts (GW)
How suppliers are responding
Long-standing energy policies and infrastructure that 
incentivize the use of fuels like coal can make it difficult 
to bring new renewable energy online in some regions, 
prompting some of our suppliers to rely on less impactful 
solutions, like one-time purchases of energy attribute 
certificates from existing renewable energy projects. 


These options represent an annual cost for buyers 
and offer no opportunity for cost savings or a return on 
investment. 

T o overcome these challenges, suppliers are 
leveraging new purchasing methods, creating renewable 
energy businesses, and even participating in some of the 
world’s largest and most innovative renewable energy 
deals.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
6231596e-4fac-4048-b996-633e6f405994,"Suppliers are also adapting to changing renewable 
energy markets by finding new solutions, including first-
of-their-kind procurement structures in specific regions 
that include more corporate procurement options. 


In China, this includes the Green Power Trading Platform 
and cross-provincial power purchasing agreements that 
have provided suppliers with more options.

South Korea 
has expanded its options for green power, including 
power purchase agreements and the ability to purchase 
renewable energy credits.

Japan has also introduced new 
renewable energy options, including power purchase 
agreements and price-competitive nonfossil credits that 
have the potential to scale access to renewable energy 
across the market.

While we’ve seen progress in key 
markets, we continue to advocate for policies that enable 
renewable energy to compete fairly with fossil fuels, 
opening more avenues for our suppliers to make the 
transition (see page 29).",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
c5ef4c55-948a-4993-8d90-e0243df9a9ea,"In the past two years, 
together with our suppliers, 
we've more than tripled 
the amount of renewable 
electricity online in our 
suppl y chain. 
  

Operational
  Committed
FY16
FY17
FY18
FY19
FY20
FY21
FY22
Gigawatts 4 8 16 2012
2023 Environmental Progress Report  22Resources Smarter Chemistry Engagement and Advocacy AppendixIntroduction Climate Change",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,21
28179b20-0d41-4da8-8885-506888e14317,"How we support our suppliers
Galvanizing internal champions
We’ve been able to quickly scale the Supplier Clean 
Energy Program by involving supplier-facing Apple 
employees.

Apple employees are passionate about the 
environment and are driven to help meet our 2030 carbon 
neutrality goal.

We empower supplier-facing Apple 
employees — those who often travel to supplier sites or 
have direct, consistent cadence with suppliers — with 
the tools they need to help speed a supplier’s transition 
to 100 percent renewable electricity.

This starts with 
data and transparency.

We track the electricity use and 
renewable procurement of our suppliers, including those 
just beginning to learn about renewable electricity and 
others that are well on their way to using 100 percent 
renewable electricity, and we help them measure progress 
and gain access to solutions.

We’ve also created internal 
trainings and crafted a simple engagement process, 
backed by resources for both Apple employees and 
suppliers.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,22
5c87603f-6e5a-4293-9b88-48ad31476bb8,"We’ve also created internal 
trainings and crafted a simple engagement process, 
backed by resources for both Apple employees and 
suppliers.

By connecting our suppliers with resources and 
providing transparency on supplier progress, our teams 
are scaling impact across our supply chain.


Supporting supplier capacity
We share the experience gained through our transition 
to 100 percent renewable electricity with our suppliers 
because knowledge empowers them to identify and 
pursue opportunities to decarbonize as their businesses 
evolve.

For this reason, we invest heavily in providing 
education and training across our supply chain through 
platforms such as our Clean Energy Academy. 


More than 170 supplier participants in China, Korea, 
Japan, and Vietnam participated in our Clean Energy 
Academies in 2022.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,22
08e9ae94-7cfe-45a2-8cdd-dfa2b7bca961,"More than 170 supplier participants in China, Korea, 
Japan, and Vietnam participated in our Clean Energy 
Academies in 2022.

The academies offer updates on 
available energy procurement options in suppliers’ 
markets, help suppliers prepare to participate in upcoming 
renewable energy pilots, and provide guidance from local 
experts on implementation.

This program supplements 
our Clean Energy Portal, which is available to all suppliers 
and provides training materials, resources, and country-
specific information to guide suppliers in their transition to 
100 percent renewable electricity.

In 2022, we announced 
plans to donate these resources to create a first-of-
its-kind public training platform that will be available to 
businesses across many different industries.

This platform 
will give companies of all sizes — in Apple’s supply chain 
and beyond — access to the resources and advocacy 
networks we’ve cultivated for nearly a decade.",data\esg reports sp500\Apple_Environmental_Progress_Report_2023.pdf,22
